małopolskie,Metalika Salon Rolno-Techniczny Zbyszek Zych Mariola Piątek,11 listopada,7,32-130,Koszyce,50.16507435,20.57674499336133,1
małopolskie,Krakus Bis PW Monika Jaros,Krakowska,52,32-070,Czernichów,49.9939875,19.6895153,1
małopolskie,Materiały budowlane - PSB Kosta,Dębno,519,32-852,Dębno,49.9653475,20.7331257,1
małopolskie,Adam Nosek Wyrób i Sprzedaż Pustaków i Betonu Towarowego Nosek,Drożyska,88,31-998,Kraków Nowa Huta,50.0587201,20.177995,1
małopolskie,Soból A. Mirek A. S.C. Produkcja i Sprzedaż Materiałów Budowlanych,Tenczynek,801,32-067,Tenczynek,50.12323735,19.593308963337744,1
wielkopolskie,Przedsiębiorstwo robót drogowo-mostowych S.A.,Składowa,2,63-500,Ostrzeszów,51.4344018,17.938579950000005,1
wielkopolskie,Paka Sp. z o.o. Sp.k.,Młyńska,2,62-065,Grodzisk Wielkopolski,52.22693035,16.358089600824705,1
wielkopolskie,Rutkowscy s.c. Dorota i Roma Rutkowskie,św. Rocha,11,64-320,Wielka Wieś,52.36570411297018,16.536040962155155,1
wielkopolskie,Beton konstrukcyjny,Przemysłowa,16,62-005,Bolechowo-Osiedle,52.54946925,16.9826583498602,1
wielkopolskie,Bogdan Cieśla Wynajem Maszyn Budowlanych,Ostrowska,44b,63-400,Wtórek,51.63724115,17.89834334784259,1
wielkopolskie,MD Dąbrowa Kopalnia Kruszywa Naturalnego Michał Dolata,Wiejska,27,62-070,Dąbrowa,52.3988748,16.750661,1
wielkopolskie,Hurtownia Budowlano-Ogrodnicza Jagienka Beczak,Główna,94,62-007,Biskupice Wielkopolskie,52.4599,17.18107,1
wielkopolskie,Dekor,św. Trójcy,1,61-478,Poznań,52.37359405,16.908980858219657,1
wielkopolskie,Alfa-Bet,Pawłowo,42a,62-250,Pawłowo,53.7027287,17.6450296,1
wielkopolskie,Centrum budownictwa,Kościuszki,19B,63-421,Ostrzeszów,51.4193701,17.9212391,1
wielkopolskie,Żwirownia Dolata Beton Dolata Agnieszka Dolata,Wiejska,27,62-069,Dąbrowa,52.3988748,16.750661,1
wielkopolskie,Rolmax s.c. PHU Jerzy Wałęsa Dariusz Jaśkiewicz Daniel Wałęsa,Mielęckiego,20,62-840,Koźminek,51.7939207,18.348555,1
wielkopolskie,Imperium Betonu Sp. z o. o.,Grabów-Wójtostwo,15,63-520,Grabów-Wójtostwo,51.515217,18.0811144,1
wielkopolskie,Roman Filipek Zakład Betoniarski,Sosnowa,8,63-421,Janków Przygodzki,51.61039155,17.805521117919355,1
wielkopolskie,Top-Żwir Pachurka sp.j.,Widokowa,3,63-140,Dolsk,51.99182,17.07141,1
wielkopolskie,Stalchem-Kubaccy Przedsiębiorstwo produkcyjno-handlowe,Kępińska,37,63-640,Bralin,51.283308,17.925039011701436,1
wielkopolskie,Pooltechnik-Service Kamil Wawryków,Zieleń,71/2,62-240,Zieleń,53.745491,19.4519339,1
wielkopolskie,Opał bud Sprzedaż opału i materiałów budowlanych Janusz Pietryga Krzysztof Michalski,Grabowska,93,63-400,Ostrów Wielkopolski,51.648165899999995,17.84897309701418,1
wielkopolskie,Stefan Setkowicz Kamieniarstwo,Sokoła,22,62-200,Gniezno,52.5193022,17.6125547,1
wielkopolskie,Produkcja i Sprzedaż Płyt Ogrodzeniowych Mirosław Płachecki,Posada,9,62-619,Posada,49.547858,22.213314,1
śląskie,Beton Górki P.P Anna Niemiec,Spółdzielcza,9a,43-436,Górki Wielkie,49.7808503,18.8349231,1
śląskie,Materiały Ogniotrwałe s.c.,Legionów,90/100,42-202,Częstochowa,50.80526045957324,19.13561765089185,1
śląskie,S.K.A.T. Rusztowania Sp. z o. o.,Chemiczna,14,41-100,Siemianowice Śląskie,50.2839244,19.0332633,1
śląskie,Elpact Ltd Sp. z o.o.,Wiejska,58,42-680,Tarnowskie Góry,50.454477,18.8174538,1
śląskie,Bet-Pol Roboty drogowe,Raciborska,251a,44-270,Rybnik,50.079611549999996,18.472334800000006,1
śląskie,FHU T.E.D. Tomasz Dudzik,Rudzka,79,44-200,Rybnik,50.10904445,18.53516104641434,1
śląskie,Interior Exclusive Sp. z o.o.,al. Roździeńskiego,199,40-315,Katowice,50.27848,19.078049696178056,1
śląskie,Domix Phu Dariusz Lasota,Ogrodowa,1,42-122,Ostrowy nad Okszą,50.972472100000005,19.054176369808218,1
śląskie,Mont-Płot Przemysław Sedun,Stanisławów,18,42-165,Stanisławów,51.6657093,19.1947971,1
śląskie,Dembet s.c. Dariusz Demski,Zagórze,85,42-525,Dąbrowa Górnicza,50.35567235,19.456797448119257,1
śląskie,Professional Wyburzenia i Roboty Ziemne Krzysztof Lesyk,Szymborskiej,8,43-603,Jaworzno,50.2239477,19.22236672569919,1
śląskie,Wkręt Techniki zamocowań Krzysztof Słaboń,Wyczółkowskiego,13,41-902,Bytom,50.3461184,18.9105673864149,1
śląskie,Jaropro. Fhu. Jarosław Chrobok,Lipowa,5,43-267,Suszec,50.02772725,18.790371247103316,1
śląskie,Mal Aleksandra Lorenowicz,Korfantego,7,44-193,Knurów,50.19449137732126,18.648541499846235,1
śląskie,Piotr Kuroń Zakład handlu i usług transportowych transportu ciężkiego,Miedziana,5,40-321,Katowice,50.26853428524945,19.065579939669206,1
śląskie,Świat Kostki Grzegorz Szywacz,Stawowa,4,41-200,Sosnowiec,50.2948811,19.114107245406913,1
śląskie,Technogips Spółka cywilna,Wilsona,32,42-202,Częstochowa,50.8156197,19.1222135,1
śląskie,Wyroby Betonowe - Zakład Betoniarski,Przemysłowa,4,43-460,Wisła,49.6643646,18.8484219,1
śląskie,Tex s.c. Pw,Bór,144,42-200,Częstochowa,50.7858333,19.1258333,1
śląskie,Marpust Sebastian Pisulski,Lubocka,48,42-713,Kochanowice,50.7130016,18.745646185038147,1
dolnośląskie,Predom Wytwórnia betonów prefabrykowanych Spółka akcyjna,Skłodowskiej-Curie,97,59-300,Lubin,51.41496265,16.191340585773773,1
dolnośląskie,Certus Robert Rezler,os. Różane,1c/7,58-200,Dzierżoniów,50.74011,16.6516961,1
dolnośląskie,Polbet P.P.H.U. Janusz Weretka,Fabryczna,18,57-256,Bardo,50.508403099999995,16.757612073491956,1
dolnośląskie,Polbet P.P.H.U. Janusz Weretka,Fabryczna,18,57-256,Bardo,50.508403099999995,16.757612073491956,1
dolnośląskie,Emilia Witos Krusz-Bud,Letnia,24/27,57-300,Kłodzko,50.43906671063219,16.635723787749505,1
dolnośląskie,Awida Kopalnia Piasku,Brzegowa,1a,55-200,Bystrzyca,50.95647,17.41682,1
dolnośląskie,Agrol sp.j.,Objazdowa,1,57-300,Kłodzko,50.439715050000004,16.63480759872868,1
dolnośląskie,Mabud Sklep-Serwis Stihl,Prosta,11,55-080,Pełcznica,51.0444311,16.7328054,1
dolnośląskie,Transport kruszyw - Jan Poniewski,Lipowa,36B,55-114,Strzeszów,51.2410645,16.9986018,1
dolnośląskie,Wodrol Inwestycje sp. z o.o. sp. k.,Wilczycka,14,55-093,Kiełczów,51.13441145,17.17578498174494,1
dolnośląskie,Kruszywa Transport PHU Rafał Wojtczak,Jaśminowa,3,59-900,Zgorzelec,51.1390497,15.019453641419371,1
dolnośląskie,RUR-BET Betoniarnia,Główna,13,55-093,Bielawa,51.1597051,17.252322,1
dolnośląskie,Beton-Compleksbud Spółka z Ograniczoną Odpowiedzialnością,Różana,25,59-800,Lubań,51.12110265,15.303189577893793,1
pomorskie,TomTrans Usługi Transportowe Piotr Śmiechura,Wielichowo,33,76-200,Wielichowo,52.1182673,16.3521384,1
pomorskie,Cool-Rent Kulaszewicz Anna,Towarowa,13,83-400,Kościerzyna,54.1218352,18.005251184975243,1
pomorskie,Michał Czapiewski,Dąbrowska,31,83-441,Wiele,53.9193961,17.8618197256383,1
pomorskie,Materiały Budowlane Próchnicka Jolanta,Parkowa,8,82-550,Prabuty,53.76113445,19.1980827075,1
pomorskie,Drog-Trans Sp. z o.o. PW,Rokocin,2a,83-200,Rokocin,53.93253005,18.486128913790992,1
pomorskie,Dobre Narzędzia Dariusz Śledź,Słupska,1,76-270,Ustka,54.58033775,16.862468104750924,1
pomorskie,Unicom-Nord Sp. z o. o.,Barniewicka,8a,80-299,Gdańsk,54.43386305,18.464829562243544,1
pomorskie,Unicom-Nord Sp. z o. o.,Barniewicka,8a,80-299,Gdańsk,54.43386305,18.464829562243544,1
pomorskie,Trans Paka Bogdan Krawców,Świerkowa,3,77-330,Czarne,53.68816,16.93512,1
pomorskie,El Consulting Sylwia Szczepańska,Górny Podmur,3,83-110,Gniew,53.83566935,18.824028836382915,1
pomorskie,FHU Krystian Gawroński,,2,77-330,Sokole 6 Czarne,53.65609,16.97359,1
pomorskie,Elar Zakład Produkcyjno-Handlowo-Transportowy Arkadiusz Marszałek,Drogowców,11/18,83-250,Skarszewy,54.07404400879593,18.43416866511236,1
pomorskie,Produkcja Sprzedaż Materiałów Budowlanych Seweryn Kwiatkowski,Tuwima,7,84-220,Strzebielino,54.57126,18.02858,1
zachodniopomorskie,Gruz-pak sp.j. Radosław Wałaszek Radosław Zacharski,Kredowa,10,71-783,Szczecin,53.4755975,14.548460408779587,1
zachodniopomorskie,Ogrodzenia Betonowe Mateusz Tomaszewicz,Komunalna,8,73-200,Choszczno,53.1704835,15.4465319,1
zachodniopomorskie,Keramzyt - Beton System sp. z o.o.,Tartaczna,9,70-893,Szczecin,53.3587245,14.7400279,1
zachodniopomorskie,Bogdan Pisarek Wynajem wywrotek,Polskich Marynarzy,36/6,71-050,Szczecin,53.433374052926,14.4845202667629,1
zachodniopomorskie,Jolex-Bud Materiały budowlane z dostawą,Roweckiego,48/1,72-009,Police,53.540700484248205,14.546589536388833,1
zachodniopomorskie,Mielenko Kopalnia Surowców Mineralnych Bolesław Danilewicz,Tatrzańska,25,78-500,Drawsko Pomorskie,53.533768249999994,15.798418338654889,1
zachodniopomorskie,Kruszbud sp.j. Bolesław Danilewicz Henryk Szczepański,pl. Gdański,3,78-500,Drawsko Pomorskie,53.5300072,15.804520271314214,1
zachodniopomorskie,Gera Roboty Ziemne Wynajem Koparek Wywrotek Kabała,Bazarowa,28/20,71-614,Szczecin,53.43641458715382,14.559150337370253,1
zachodniopomorskie,MD Budinvest Spółka z ograniczoną odpowiedzialnścią,Brzeźnicka,41,78-425,Biały Bór,53.892507949999995,16.853522226756866,1
zachodniopomorskie,Borg Mury oporowe,Sienna,9,70-542,Szczecin,53.424090500000005,14.56017478810615,1
zachodniopomorskie,Darkpol Dariusz Wasilik,Ignacego Paderewskiego,22,72-100,Goleniów,53.54202205,14.864629738287402,1
zachodniopomorskie,Hard Rock Bp Piaski,Jaśminowa,3,72-123,Rurzyca,53.479784800000004,14.778822931576048,1
zachodniopomorskie,Hardy Kusa Wegner Sp.j.,Piaskowa,10,78-520,Złocieniec,53.525408299999995,16.020175976945943,1
zachodniopomorskie,TRANS-ŻWIR Żwirownia,Warnino,27,78-220,Warnino,54.11723,15.92589,1
zachodniopomorskie,Felmax Wyroby Hutnicze Stal Zbrojeniowa Blachy,Merkatora,7A,70-676,Szczecin,53.403916897755195,14.593000593140703,1
zachodniopomorskie,KSM Parsęcko Sp. z o.o.,Parsęcko,98B,78-400,Parsęcko,53.73785,16.58949,1
zachodniopomorskie,Szymon Jeziak Usługi transportowe,os. Słowiańskie,61/6,74-300,Myślibórz,52.92588425843348,14.87675012887945,1
zachodniopomorskie,Figiel-Epoxy Żywiczne Posadzki Przemysłowe Adrian Figiel,Niekłończyca,16,72-015,Niekłończyca,53.61884465,14.50643569039075,1
zachodniopomorskie,Usługi Sprzętowo - Transportowe Zbigniew Skrzypa,Basenowa,10,70-666,Szczecin,53.4047424,14.59992998475068,1
łódzkie,Trans-Bet Wytwórnia Betonu Forszmanowicz P.J.,Sadowa,12/14,95-100,Zgierz,51.8380607383791,19.42500970399082,1
łódzkie,Zas-Bud Sp. j.,Parkowa,10,97-225,Ujazd,51.604133000000004,19.932286272754673,1
łódzkie,Kons-Met Wypożyczalnia sprzętu budowlanego,Rawska,62,96-100,Skierniewice,51.9468137,20.1533573,1
łódzkie,Master serwis Piotr Stanowski,Warecka,3,91-202,Łódź Bałuty,51.797878600000004,19.40280016789277,1
łódzkie,Hilad Serwis Wierteł,Zapolskiej,60,93-256,Łódź Górna,51.7301972,19.4946339,1
łódzkie,Bud-Mag Budowlane Materiały Klinkier Beton Komórkowy Magdalena Walenciak,Śląska,87,93-237,Łódź Górna,51.7266066,19.5086803,1
łódzkie,Sawo Gruz Sp. z o. o. Sp. j.,Andrzeja Struga,43,95-100,Zgierz,51.8477411,19.39014270574911,1
łódzkie,R-S System Sianos Sp.K.,Piotrkowska,2A,97-330,Poniatów,51.394898,19.7581728642429,1
łódzkie,Grzegorz Grzegory Firma Produkcyjno-Handlowo-Usługowa,Zduny,107b,99-440,Zduny,52.1451998,19.8100669,1
łódzkie,Kopalnie Kruszyw Komala S.C. Sławomir i Andrzej Komala,Przedborska,257,97-500,Radomsko,51.08294619192942,19.48139695026382,1
łódzkie,STYLOVE PŁOTY WIKTORIA ŚWIDEREK,Adamów,4,97-212,Adamów,51.37866,21.38488,1
łódzkie,Lemar L M D T Baranowscy Sp.j.,Boruty,11,95-100,Zgierz,51.8430898,19.389523683206697,1
łódzkie,Magma PHU Marek Kaźmierczak,Konopnickiej,2,95-060,Brzeziny,51.8028989,19.747718102621008,1
łódzkie,Rolnik ZHU Budowlane Materiały Hurtownia Szymon Górka,Dębowa,4,98-360,Lututów,51.3787943,18.443961482989693,1
łódzkie,Produkcja Betonowych Wyrobów Budowlanych Małgorzata Michalska Przetwórstwo Mięsne Oraz Sprzedaż Wędlin i Mięsa Małgorzata Michalska,Przyłanki,1,97-570,Przyłanki,51.0929101,19.9288921,1
podkarpackie,Firma Dubiel sp. z o.o.,Ruda,298b,39-315,Ruda,50.3137908,18.8529848,1
podkarpackie,DBS Trucks Dariusz Szydło,Sarzyna,770M,37-310,Sarzyna,50.333998949999994,22.364485657159477,1
podkarpackie,Riverbud Piotr Pakla,Wyżne,232A,38-120,Wyżne,51.1014837,15.1432109,1
podkarpackie,Antom-Service Zakład naprawy i handlu sprzętu ogrodniczo-leśnego Tomasz Blicharczyk,Rzeszowska,26,38-400,Krosno,49.72146165,21.71511680899225,1
podkarpackie,Owltech Sp. z o.o.,Polna,90,37-100,Łańcut,50.083199500000006,22.201608845603666,1
podkarpackie,Bąscy Złom Sp. z o. o.,Szopena,53f,37-600,Lubaczów,50.1701506,23.132282,1
podkarpackie,Zespół Techniczny Transbet Betoniarnie Grochowicz Sp. K.,Topolowa,5,37-700,Przemyśl,49.77390255,22.8092939,1
podkarpackie,Wężo-Tech Agnieszka Więcław,Stanisława Moniuszki,8,39-300,Mielec,50.28351695,21.428268895152414,1
podkarpackie,Ban-Kor-Bet Sp.j.,Drogowców,12,39-200,Dębica,50.0593229,21.437272975028556,1
podkarpackie,Marbet s.c. Marcin Łuszcz Marek Łuszcz,Tysiąclecia,22,38-400,Krosno,49.7023542,21.73746473225181,1
kujawsko-pomorskie,Raf-Mix FHU,Chełmińska,2a,86-100,Świecie,53.39524825,18.405794853660595,1
warmińsko-mazurskie,Wojciech Zgliczyński Zakład betoniarski,Grunwaldzka,43,13-200,Działdowo,53.2487211,20.16396431063221,1
warmińsko-mazurskie,Betonmax Marcin Morawski,Białuty,57,13-240,Białuty,53.1966835,20.3647167,1
warmińsko-mazurskie,Bauservis Sp. z o.o.,Podmiejska,1,19-300,Ełk,53.83187995,22.393234360579896,1
warmińsko-mazurskie,Firma Produkcyjno Usługowo Handlowa War-Ma Beton s.c. Mirosław Wojna,Ostródzka,59C,14-200,Iława,53.6085402,19.5896856,1
warmińsko-mazurskie,QupKran Anna Szram,Mickiewicza 1/b,42,14-230,Zalewo,53.84456868349872,19.60862194597581,1
warmińsko-mazurskie,Trans-Żwir Jan Kitowicz,Suwalska,6a,11-500,Gajewo,54.0374152,21.804997367607726,1
warmińsko-mazurskie,Karo Elektronarzędzia Kamiński Sp.j.,Towarowa,15,10-416,Olsztyn,53.7821945,20.517072194360665,1
lubuskie,Posbet Spółka z Ograniczoną Odpowiedzialnością,Łochowska,5,66-100,Sulechów,52.091612749999996,15.610902949030748,1
lubuskie,Posbet Spółka z Ograniczoną Odpowiedzialnością,Łochowska,5,66-100,Sulechów,52.091612749999996,15.610902949030748,1
lubuskie,Lenpol Krzysztof Czepukowicz,os. Łużyckie,18/6,66-200,Świebodzin,52.2399353,15.5368142,1
lubuskie,Zarabski Leszek Zarabski,Tkacka,7,66-400,Gorzów Wielkopolski,52.721457,15.221194334874813,1
lubuskie,Zarabski Leszek Zarabski,Tkacka,7,66-400,Gorzów Wielkopolski,52.721457,15.221194334874813,1
lubuskie,Dor-Mar Szamba Betonowe,Łężyca-Willowa,44/1,66-016,Zielona Góra,51.982808981088645,15.488179269614099,1
lubuskie,Junior Phu Bartosz Halczuk Handel Materiałami Budowlanymi i Opałem,Wesoła,1,68-320,Jasień,51.7441105307145,15.016206561981996,1
lubuskie,PHU Jaszczur Jacek Mateuszów,Słoneczna,59D,66-008,Słone,51.93262215,15.389826611697009,1
lubuskie,Grażyna Śliwińska Usługi-Produkcja-Handel,Dygasińskiego,18,67-100,Nowa Sól,51.7920426,15.704390519098556,1
podlaskie,Kar-Trans sp. z o. o. sp. k.,Rolna,5,15-694,Fasty,53.16894,23.06561,1
podlaskie,ABC ELEWACJE S.C. K. Turczewski,Polowa,2/14,15-612,Białystok,53.1208396,23.0800053,1
podlaskie,Schody Drewniane,Chmielna,44,17-100,Bielsk Podlaski,52.7668115,23.2067254,1
podlaskie,PUH Partner Hołubowicz Mirosław Wynajem maszyn budowlanych Wynajem maszyn budowlanych,Bakałarzewska,19,16-400,Suwałki,54.0964767,22.906577552340426,1
podlaskie,Chemall Profesjonalna chemia budowlana,Dolistowska 26 A,33,15-197,Białystok,53.13781449117905,23.211798354200795,1
świętokrzyskie,Sebastian Posłowski Zakład usługowo-handlowy,Leśniówka,76,25-146,Kielce,50.8214746,20.6141999,1
świętokrzyskie,Green Garden Libet,Radlin,193c,26-008,Radlin,50.037389899999994,18.486036699245354,1
świętokrzyskie,Transbet Piotr Stopiński,Ignacego Mościckiego,9,26-110,Skarżysko-Kamienna,51.09815005,20.866270850595573,1
świętokrzyskie,Romano Przedsiębiorstwo usługowo-handlowe Roman Glita,Szkolna,18,26-060,Chęciny,50.7627882,20.4453836,1
świętokrzyskie,Korkolor Pruszkowski Michał,Karczówkowska,11A,25-019,Kielce,50.868134122559525,20.594390849151768,1
świętokrzyskie,Ryszard Gawęcki Przedsiębiorstwo Produkcyjno Usługowo Handlowe,Huta Nowa,52A,26-004,Huta Nowa,50.0727278,20.0375118,1
świętokrzyskie,Sochacki-Serwis Sp. z o.o.,Kilińskiego 47 D,18,27-400,Ostrowiec Świętokrzyski,50.93370611770677,21.392979573690692,1
świętokrzyskie,KCMB Materiały Budowlane Teresa i Lech Markowicz,Przemysłowa,45,26-052,Sitkówka-Nowiny,50.8172781,20.5424982,1
świętokrzyskie,Techpro Robert Bera,Krakowska,290,25-801,Kielce,50.8547287,20.5640331,1
świętokrzyskie,System Spółka cywilna Anna OrzeŁ,Peryferyjna,15d,25-562,Kielce,50.90211631484026,20.641103721507612,1
świętokrzyskie,Zakład Remontowo-Budowlany Produkcja i Sprzedaż Materiałów Budowlanych Rafał Nowak,Kolejowa,2,27-420,Bodzechów,50.9134825,21.4389196,1
opolskie,Al-Mar Usługi Transport Handel Marek Wiecha,Grunwaldzka,31,48-100,Głubczyce,50.206350900000004,17.82848095,1
opolskie,Elmers Ewelina Rus-Kozioł,Kozielska 101 a,13,47-224,Kędzierzyn-Koźle,50.3421042,18.2001089,1
opolskie,Knk Serwis Sp. z o.o.,Powstańców Śląskich,3,46-040,Schodnia,50.67486860267869,18.205613890234723,1
opolskie,Usługi Transportowe Handel Import - Export Arnold Hall,Portowa,44,47-205,Kędzierzyn-Koźle,50.343948713207375,18.155038276410536,1
opolskie,Pre-Bet s.c.,Limanowskiego,26,47-300,Krapkowice,50.47582275,17.95685851226476,1
opolskie,Marbet PHU Beata Grygorowicz,Wspólna,9,45-831,Opole,50.66911795,17.87194265066912,1
lubelskie,Libropol Przedsiębiorstwo Przewozowo Handlowe Spółka Jawna Rafał Libront Ryszard Urbanek Mirosław Libront Stefan Libront,Siedliska,6,38-324,Siedliska,49.985255300000006,19.161446768665378,2
lubelskie,Przedsiębiorstwo Przewozowo–Handlowe LIBROPOL Sp.J. Rafał Libront,Szymbark,826,38-300,Szymbark,54.2183469,18.1003738,2
lubelskie,Sochacki-Serwis Sp. z o.o.,Kilińskiego 47 D,24,27-400,Ostrowiec Świętokrzyski,50.93370611770677,21.392979573690692,2
lubelskie,Sochacki-Serwis Sp. z o.o.,Kilińskiego 47 D,1,27-400,Ostrowiec Świętokrzyski,50.93370611770677,21.392979573690692,2
lubelskie,Agro-Biznes Sp.j. Sularz Rudnicki Dealer Ursus,Myśliborska,56,66-400,Gorzów Wielkopolski,52.73972555,15.194049443830789,2
lubelskie,Agro-Masz Hurt-Detal Maszyn i Części Rolniczych Anna Smyk Janusz Smyk Dealer Ursus,Kruczkowskiego,5,48-303,Nysa,50.4619066,17.352011344279802,2
lubelskie,Agromilka Sp. z o.o. Dealer Ursus,Długa,6,67-100,Nowa Sól,51.7993679,15.707343091228056,2
